TMIN,TMAX,Total_rain,Tmean,SRAD,therma_sum,therma_sum30,therma_sum60,therma_sum90,N_fertilizer,P_fertilizer,K_fertilizer,N_rain_days,rain.30,rain.60,rain.90,rain_end,soil_P,soil_Zn,soil_K,soil_clay,soil_silt,soil_sand,soil_N
12.4876033057851,23.603305785124103,1070.026019565368,17.29752066115705,19.894123440529395,2024.3660372059642,538.1534376022239,1000.0,1519.7893184048523,35.58312,39.5368,0.0,81.51755679959564,125.659791469574,313.492120027542,346.4098754958487,252.86642352977987,6.777633793702121,3.6199998855590803,167.0,44.4142618264342,42.7833333333333,3.5166666666667012,0.354333333333333
12.642977495944779,24.308465571233217,1016.9306788447066,17.80547474437129,19.568229529291894,2042.8463136592213,539.5538248454371,1021.6926273184425,1508.645898145246,29.150691991771502,32.389657768635004,0.0,79.55382484543716,107.49437347285361,282.21490231281405,366.955795974698,260.9112693921231,6.70000028610229,3.7356939599872128,167.72308757728143,44.79154840546259,42.506149762042114,3.4443579089385583,0.413867543862837
15.740025896976839,26.30830971738842,737.8935382893952,20.33222685398526,19.06488100241489,2623.282300455157,705.4130777272047,1367.299041477018,1988.1738445455906,74.84042142180608,24.7105,0.0,71.70653886360238,98.80392045455793,267.1415603341791,230.4460090403171,144.3413792188471,8.576634334430866,2.9669137930039424,110.18500522683097,14.960960436780434,10.727615079029507,7.554078016682119,0.0641772801105498
14.229149437255863,24.837590415727778,808.2439211758991,19.533369926491822,20.212103230656716,2590.632147282395,666.7335495533962,1311.7713059197947,1942.3915863739949,30.77654187266519,11.364519945495585,0.0,77.48112181680068,109.67638538931786,287.75629190548153,250.6070180615437,160.20422581955577,9.534196400036343,2.7330420390362735,138.26645044660387,35.713681677995346,21.806274446110624,23.507568923020802,0.13407820758506395
17.24006966196223,27.379501913124116,777.2722719345065,22.309785787543174,19.93540929116067,2629.8667539028,698.9619764201572,1355.2096203923857,1984.428664895857,74.68134741055707,22.906266932323096,0.0,71.8761780138857,112.33839624080284,298.9707707821565,222.67187810535015,143.2912268061962,8.553330833629404,2.522856679835027,106.03802357984284,4.828105930682715,2.947973942552968,3.177970671197967,0.01812593266226064
12.485042314220435,20.30699071385856,667.8347041463317,18.709853924449476,17.99724534393188,2601.809168296464,687.4099148738893,1363.7244138960107,1978.5748046320036,73.29603199735179,32.60503923115327,0.0,66.95877756047143,68.42735760759902,184.31643827842834,237.73301937970172,156.8983913878865,9.175497255900844,3.6161372933346927,142.61833659292856,37.98535596328648,28.52627046662891,26.025450042898193,0.1713734010121641
13.395067440911637,22.133692302579668,650.2135436456077,17.630654262141924,19.14984862728673,2622.3614381000452,666.0723035624148,1329.4819440374035,1967.1606480124678,100.97006697389651,47.733929840465535,0.0,64.61446071248297,99.014012266044,159.4258363941917,199.1985714927408,193.12385707284997,12.533733842925923,3.038715162937345,182.9035952501136,37.58266562728195,23.999868318737033,37.99912414378379,0.14967738716243473
13.45077394849763,22.068135254018102,649.1348774831946,17.706231688592435,19.22040437532558,2623.3478508929097,664.2227795757944,1327.385816852567,1966.4619389508557,102.66411232950244,48.749544562051824,0.0,64.24455591515888,100.14987902875308,157.38623640359123,196.83971408257014,194.97744442579577,12.69402594528427,3.0033686990388646,185.36962723227413,37.372367899914366,23.719014676324306,38.73208364959261,0.14826626886153174
16.58212350085294,25.2456414356013,671.4448001918124,21.591776997335582,19.154702012754154,2357.5419989393395,624.9537818374665,1232.0630177382693,1778.5419989393397,51.89205,24.7105,0.0,37.924363250668975,92.47030613859548,198.9710029717845,226.72891408855315,145.8037383057518,12.668908827901593,4.006596715554894,196.5672369614631,46.59488529673209,26.288374494671444,30.518562095560625,0.19186831312019087
16.98083256501367,26.667550153706415,689.0638544141033,21.824191359360043,19.259890281855967,2434.191274860179,634.9704618551974,1263.5639923865824,1842.2517557489205,56.7576889325897,24.7105,0.0,57.0,115.40844283490611,139.5411825314126,276.5730293417963,146.01534721791552,8.434458520267425,3.6484248006243294,169.25035114978408,55.07041711337317,28.631223663766168,16.31711214910885,0.2786436971721467
17.253093106493893,26.867151315900262,698.7861171490508,22.136939801918874,19.47974480216198,2404.055568997052,624.10808056369,1251.5141470351307,1825.0555689970518,51.89205,24.7105,0.0,54.83838872620064,123.17621698922554,124.64777093761145,286.44859809601303,163.66695130592845,8.440402862280445,3.7613433784206336,170.35049747438902,53.51554072047043,28.515387848949754,18.354558774407383,0.2809488472913232
14.285516230283724,23.587119076474778,619.3685158735439,18.93631765337925,19.455964454597144,2629.527526557118,661.1574911476273,1318.9984663609837,1961.2094769838309,84.66178770144631,40.31513700068872,0.0,60.68348406572908,115.90504059816458,165.4802472344163,190.32068140797548,147.66254663298758,11.547093960263023,2.97631500488305,179.99846636098363,38.59064818791457,24.737105783550163,36.66786275421774,0.15310652773743436
15.934287030149912,25.66586003218146,628.1127401409991,20.800073531165687,19.964310660535133,2607.4275406717247,667.905085279459,1315.0478817895605,1951.1427965101013,51.89205,24.7105,0.0,64.28601744949276,148.61193386491937,226.09907288414217,143.50155146614114,109.90018192579646,11.195296679665683,2.8771397950763946,163.04745736027053,39.430903874747855,30.648538342956467,29.926906651796315,0.17259555136447585
15.831613020023742,25.884275653722632,606.7556619933481,20.857944336873185,19.896952063174304,2618.9475646078827,664.2909601230173,1312.1114050999515,1951.8204449769344,51.89205,24.7105,0.0,60.89777511532868,146.05987557299886,209.88495439887126,157.48360757619875,93.32722444527934,10.54023636580943,2.9110222399598995,164.85451993849136,39.97302264821411,29.24430013113068,30.79279080386046,0.16909436761917296
13.359817051767433,21.756079046071005,713.9432214856965,17.887980256268083,20.16482915223655,1777.805288232863,481.39603382535284,915.0,1330.2013220582157,81.47114538103635,60.947121880076736,0.0,43.201322058215716,107.07751366571318,164.94271232915688,143.41287171003617,306.6599077593776,12.982512023285619,3.258052732228061,265.3431514967243,45.52441916769999,24.758473479561466,29.79070509771503,0.21350490908169514
13.123004985642554,22.844406839325842,720.7455423398569,18.06181038991298,21.205816611212658,1780.2439486584894,479.567038506133,915.0,1330.8109871646222,47.57460375434907,58.436266944766494,0.0,43.81098716462234,127.15023128262499,181.19004589221402,186.99462639254,227.3393433189774,14.140874911467503,3.2824396039384274,239.1275519212393,44.48798848680872,25.591682458317273,30.115859821131938,0.20039710929395266
13.055080090354176,23.156572315544796,722.6966546260576,18.111670153475735,21.504403441286513,1780.943430558906,479.0424270808206,915.0,1330.9858576397264,37.85204578546261,57.7160774655897,0.0,43.985857639726476,132.90769653594933,185.8502747776968,199.4951977178703,204.58779555372075,14.473128580688087,3.2894344996565548,231.60812149176164,44.190708679131696,25.830672107626278,30.20912407452082,0.19663739407921385
16.732265771991532,26.213877424114155,768.000368177645,21.538521561236312,19.008184087996373,2510.140970295892,651.0,1275.0,1886.0604158410968,0.0,0.0,0.0,74.01006930684945,303.8708885470414,248.40742033715733,120.847381684726,118.08968920539913,9.187916652569212,2.2957708426712857,95.93958415890333,37.92407260639412,21.35513927415485,34.33269257520405,0.10469720130778175
16.78001993995426,26.204326590521596,772.4717762152591,21.551256006026367,19.011371605484825,2511.4892296380403,651.0,1275.0,1886.6382412734458,0.0,0.0,0.0,74.10637354557431,307.2802139593157,249.02302148039593,121.8236657027449,117.5598866694817,9.072351676310834,2.255323055059414,95.36175872655416,38.951317819459305,21.08548740572525,33.2107481940594,0.1193354455939608
16.802572844593826,26.19981600959368,774.5834921843365,21.55727011393025,19.012876977288393,2512.1259733123643,651.0,1275.0,1886.9111314195848,0.0,0.0,0.0,74.15185523659744,308.89033919421206,249.3137519961135,122.28473625006752,117.30967634062264,9.017773699132736,2.23622074135972,95.08886858041535,39.436455857039405,20.958138670860475,32.68088649363987,0.12624866262947734
13.618193136472444,23.583780918680883,1002.8416006039378,18.60098702757666,19.51742887019385,2054.0555519839936,516.0305535911964,1022.5708287795917,1527.595827172389,12.584140613429941,38.08574249791085,0.0,85.96111361120454,273.63419239019885,326.7795037438289,287.21308489425047,141.76397595288034,7.249305600200081,3.8204166922658183,167.49861120040015,48.80201429515404,40.67349761003742,7.1421958254407265,0.348948614414806
13.916230186726537,23.719751738842884,990.2944407893658,18.81799096278471,19.356275083964707,2060.7030143030247,519.6866578666636,1031.0463432363565,1539.0626996727178,23.214628407659,41.86377120350255,0.0,81.30788998788266,288.15289230992806,312.052604434613,283.8470664815081,123.94222967791708,7.166212321212191,3.8702726517341595,167.33242464242437,48.04586545636423,36.504984780811576,13.188616759792907,0.3427997117697021
13.34393718534684,21.04635603787764,1022.4364033286032,15.636303165449561,19.300227069802695,2047.9385068068143,512.6661787437479,1015.4231335085178,1517.0439242417547,30.568661404915332,33.96517933879481,0.0,90.24304523523001,250.37664687262543,340.33130803707564,290.3105205335642,131.5206000058012,7.325768664914822,3.7745388607290606,183.93997057557073,49.49782818405818,35.22498773982115,1.5782334830314326,0.3546068812036968
17.110197567801496,26.138291064952067,803.3875886350006,21.63930337345227,19.033410455871245,2520.811244664263,651.0,1275.0,1890.6333905703984,0.0,0.0,0.0,74.7722317617331,330.85266899743164,253.27935624332625,128.57380197202812,113.89677301889525,8.273322578934549,1.9756625534717784,91.36660942960145,46.05380545848628,19.221084400480727,25.453499975809443,0.2205458944500965
16.965262704290588,26.167278037654285,789.8167750017486,21.60065407651604,19.02373627596536,2516.7192503511374,651.0,1275.0,1888.879678721916,0.0,0.0,0.0,74.47994645365267,320.5052975663574,251.41099434992913,125.61076027460203,115.50473440754006,8.624064614137056,2.0984224051651506,93.12032127808395,42.93609550562854,20.039483263105854,28.858623814946327,0.17611852762187322
17.15392108775178,26.129546360962003,807.4815914598655,21.650962978772345,19.036328933785192,2522.0457053775267,651.0,1275.0,1891.1624451617972,0.0,0.0,0.0,74.86040752696618,333.97423333495567,253.84299812038333,129.46768360707847,113.4116879941289,8.167511761563988,1.9386287253466015,90.83755483820288,46.99434695430597,18.974192257828065,24.426252310843854,0.23394861076552725
10.1818181818182,19.6528925619835,630.197587013245,14.91735537190085,18.312694322314,1750.0,468.0,896.0,1316.0,29.6526000000001,32.9473333333334,0.0,36.0,145.997681617737,175.43102645874,156.575517654419,152.193361282349,11.1999998092651,4.020770556303543,244.0,46.26392573919871,26.5,27.159160408243807,0.276166666666667
10.1818181818182,19.6528925619835,630.197587013245,14.91735537190085,18.312694322314,1750.0,468.0,896.0,1316.0,21.767867019052876,24.186518910058734,0.0,36.0,145.997681617737,175.43102645874,156.575517654419,152.193361282349,12.330089966934006,4.0765332947910835,244.33237949542988,46.848473859354506,25.724447843996934,27.427078296648567,0.27505873501523387
10.1818181818182,19.6528925619835,630.197587013245,14.91735537190085,18.312694322314,1750.0,468.0,896.0,1316.0,18.21446321438408,20.238292460426752,0.0,36.0,145.997681617737,175.43102645874,156.575517654419,152.193361282349,12.839386435892811,4.097504308219208,244.48217259134174,47.08814281281348,25.374930620202587,27.536926566983936,0.2745594246955276
14.774629421630427,26.235010056047326,841.2028923852932,20.607881081161224,20.600746078913943,2427.0055443374927,617.7282807886351,1220.1792980284124,1821.6358596056825,67.68439663037994,75.20488514486658,0.0,87.63585960568247,245.64239605084762,292.2562740580125,153.58328147176027,149.02653772353716,8.06358620312944,3.042828124837305,144.0,44.54402417695655,27.8890938025533,30.88348682410568,0.20383548687156813
16.41679646498274,23.11835538913128,866.8934406108017,19.81409514042502,18.6027285957234,2413.081089676728,616.3387393117819,1218.0324358706912,1814.0648717413821,68.21436463938164,54.00696217324909,0.0,82.70991449425482,239.8367494108617,293.1730185852876,168.6968676247229,163.36899919750854,13.125581233551227,2.526955317053881,140.69369655890927,46.620481473755206,21.905018491476582,30.90876675356708,0.14361235366692376
16.342375547596866,23.466361774240518,864.8639211354113,19.94592647979431,18.764486374910646,2414.367508391541,616.4245005594361,1218.5470033566164,1815.0940067132328,72.34681109419235,61.42417375880677,0.0,83.3960044754885,241.2372374078348,292.2360471673668,167.24919558987622,162.96149704251516,12.47379580045222,2.5844153595252655,141.12250279718032,46.769134303022504,22.42530339391212,30.60717303264978,0.14980145703930248
16.004631065689892,25.535484710154524,655.5984877972522,20.81894850772219,18.57574567898867,2497.5316908047243,663.5157734342439,1289.391025322658,1872.7505037768278,69.08589499358287,24.74139701684093,0.0,57.171924478081316,85.08940643144781,201.74384511120826,232.16633136896226,95.83259787861651,9.770304135577543,3.446251857913971,174.24978409564517,56.49366663692963,28.23256145418197,15.18179917077997,0.24266898371052845
16.794945410868692,26.456314751268934,682.2015565719549,21.625630081068813,19.124168065493972,2446.751935418832,640.6665753643541,1268.5298349330267,1848.0939234506195,59.28403941996438,24.7105,0.0,57.0,109.3376968313172,152.20602025342012,267.4826121134493,135.6648899179313,8.71196150002695,3.6060690903585364,170.4187846901239,55.418512938932736,28.54359114824066,16.066385785244268,0.27153572646841273
16.73436658667754,26.387475178324443,679.9652001306562,21.560920882500994,19.07993750894129,2450.8453331106057,642.5228836199258,1270.1481549507046,1849.99782935377,60.10735258931085,24.7105,0.0,57.0,107.3592994721661,156.33336827431975,264.5201331318693,132.2917760739014,8.80239703496586,3.5922657743764024,170.799565870754,55.53195399899545,28.515032559693402,15.984676490234069,0.26921930761957974
11.945090032711322,21.21137063381263,1075.1915754791903,16.649828511821394,18.523006964038114,1899.4365755141002,496.34808221630004,973.8895434416556,1443.9282192434666,22.43453233781254,19.921311744104568,0.0,64.49721457645552,243.6905378202477,345.19775374924956,236.35692434862773,248.9523175737852,11.55358938978907,3.4575123393349747,167.03310495472215,44.82917653987075,27.890325714083726,27.05341401385075,0.2505220166151792
15.09639671799432,24.47437002731195,1020.6824327390254,19.72924167059824,19.00018891027154,1969.539939260198,515.2737807417518,998.9353659262148,1475.0722562970907,43.611320608355,35.32757755515693,0.0,76.2167688912721,145.29954261461154,309.5363514974238,316.34675866836324,235.83382623303825,8.125091445621273,3.3618261785084487,160.6121955572888,44.092215605568995,37.98360805068503,10.796102146173013,0.31472007383790873
21.848759301154963,26.728953149513835,1016.2769393410782,26.023286220078823,18.888939364189124,1960.5842340803401,505.6291751634432,996.1797643324123,1467.4943519141339,64.39078177391252,24.432810645772026,0.0,53.483055742401824,196.13328060003323,299.29760155064497,259.492209401534,236.38902985501778,10.260682286626228,2.693592936548408,144.07858599447405,38.07581879243358,25.560437531958975,29.63752804379731,0.21218873120184256
17.238694081197902,26.6047150446932,963.9583269453752,21.905493583973573,19.497627361444245,2017.9233170654045,536.3462438995266,1042.4616585327021,1509.1733821039516,0.0,30.412979416925538,0.0,63.98076422780407,183.15664244129943,400.11603844059067,182.20133346597785,181.09969292846853,9.01154147065542,3.600766962493463,128.3270081273307,38.96347804824655,24.473732790847848,31.151598645113225,0.242156962062506
15.889203534457113,25.293708068677006,965.6078539087042,20.580375965358357,19.544650154299728,2032.8241556499488,541.9340583687308,1049.9120778249744,1528.10986447181,18.70935163685919,33.82230412253152,0.0,63.67033009062607,182.18961826711615,381.6492270869962,179.06433252403048,210.82268304195253,9.197802071383451,3.4517585707269594,133.60438845935687,39.98791070093398,25.39468739780928,30.908425237657095,0.23662088661616495
14.442806758693417,23.888558349256424,967.3758325633576,19.16010232527863,19.595049629966926,2048.7950158659855,547.9231309497446,1057.8975079329928,1548.4061659963568,40.08611387527249,37.476450699274615,0.0,63.3376038361253,181.15315257937766,361.8563234130988,175.7020651417515,242.6800659410247,9.397437951008907,3.2920499622203425,139.26073478586994,41.08590734078652,26.381775286161574,30.64778967163147,0.23068726841090134
12.7190082644628,21.117736028362796,1047.5560528903673,15.589891741408572,19.692149383403606,2034.0,505.0,997.5552543316253,1493.0,4.1751586427679825,26.138515513534973,0.0,100.0,221.39621046119558,371.210909366608,297.368442535401,172.82679268950173,7.5,3.67000007629395,181.8813582906312,51.0833333333333,45.33762577434022,0.0,0.3675
12.610697575437186,23.374702141484477,1032.1255410966264,17.642624238574477,19.554082240731944,2005.448528725071,511.5527966860493,998.4041707184391,1485.9791464078044,6.2882616539462965,32.70161849325163,0.0,92.97914640780434,181.0729088063461,344.19523140205024,316.532669289597,214.29547152041786,7.406388708045493,3.646597141711858,167.5319430938536,48.8990677713169,48.351004382334565,0.0,0.3613372507357392
12.663527534558943,23.27658936025834,1036.306226661506,17.790736802540817,19.773356850200944,2019.3748833064162,508.35658415918317,997.7192680341107,1489.4036598294465,0.0,29.76807527786128,0.0,96.4036598294466,204.85527277816237,357.37248265355515,307.1850663417031,205.14363900218385,7.452048843455784,3.6580122299956073,167.76024398862978,49.96447194693892,50.74055374765828,0.0,0.3643432125169586
12.632174328715454,21.02168037565366,1041.5430320569933,15.051506554917777,19.292751508446592,2011.1099542946024,510.25345311271417,998.7504933018163,1487.3713002363777,27.802384313102067,30.89153812566896,0.0,94.37130023637765,181.25059904402744,349.55212697265006,312.7326254206922,185.02719926385066,7.424950741390986,3.651237672175921,183.24358707638794,49.332182295761925,40.41968316260252,0.0,0.36255925242970916
12.7190082644628,21.525908003125316,1046.194159924096,16.05774064551696,19.753992979790226,2034.0,505.0,997.4450114545131,1493.0,0.0,26.247481778130215,0.0,100.0,223.07088027857725,371.210909366608,297.368442535401,177.33491504093203,7.5,3.67000007629395,179.12528636282616,51.0833333333333,46.908586773189086,0.0,0.3675
12.603161717327605,21.539762721865195,1037.6982861826625,15.502238196121809,19.24266541581001,2003.462022699828,512.0087161016788,999.0012451573826,1485.49066131963,29.36382765229927,32.626475169221415,0.0,92.4906613196298,170.09459790214436,342.3155802087422,317.8660454771059,195.18006089093862,7.399875579747908,3.6449688518732004,179.98381295402498,48.74709463277372,40.89402208938225,0.0,0.36090846938056376
12.90762633472518,22.7400799457788,673.9337861184148,17.710831878408662,19.257934931283344,2207.348360787072,602.0090164722433,1141.2642622740684,1668.9339344314828,51.40229603074736,24.7105,0.0,48.26426227406846,144.97424231248692,149.8151172951282,187.70520489922677,192.87400352368738,10.375377410708493,2.503723033528946,126.51950807589361,49.788745978075994,23.819669396017712,21.983527256124248,0.16592685718714914
13.128920106543518,21.985255984371136,678.859423750853,16.816562526540118,19.79862725438916,2198.1783106535045,596.5069863921027,1142.7314702954393,1668.5671324261402,48.6831377448411,24.7105,0.0,49.731470295439266,115.45677324066071,183.40653273317736,200.43641103610355,188.96052745971068,9.128250382657525,3.0796021574303145,134.95595419877577,44.45177680033967,24.0214104989562,26.611345890197985,0.21734027160268474
13.994778369541063,23.74848210299784,677.0327509521607,19.7128377373591,18.4496089403116,2202.8396303496543,602.1599495931347,1147.1603696503457,1672.920235232038,56.04366311576908,24.7105,0.0,52.480268836615025,124.64782772718024,151.16475723499906,198.29630108069716,196.87054184907808,10.740008782613925,2.5596096539787023,125.0,49.909949593134684,24.25002800381404,21.12666526647597,0.18546172783532805
11.865967847012215,20.359047862152558,1124.6814258336472,18.49515197138586,19.527560688009707,2072.8944113960724,544.6729580101033,1073.0463459128164,1589.871238439664,71.15986628319895,24.7105,0.0,42.35451387240316,380.63145095023293,472.06970484327775,177.58356314290728,208.45752813392352,15.012016561548881,4.101837039631855,268.01887403031,48.95414875447457,19.95379394767662,28.661658126972398,0.17983193472840195
11.004077867889102,19.30981986380713,1117.0218421773059,17.924713352139257,19.488087718367087,2079.8276799649316,547.2062676794943,1077.5796369001478,1594.537861514858,79.06715242031288,24.7105,0.0,36.75456618217051,391.1601049921392,481.5985358162617,160.7186541357829,204.99539232361357,15.612010956930957,3.9754569259233734,276.49608612956814,48.97637076911835,17.831591549195604,29.706092815230072,0.15841556119109057
12.568365016162687,21.16993045795193,1131.0720790020378,18.93047273001511,19.484358195469785,2067.109747798828,542.5593309264948,1069.2640658684643,1585.9777148645956,64.56254644536624,24.7105,0.0,47.026742162485206,372.0139924156601,464.1194745721918,191.65453475397823,209.73769713765836,14.5114206733258,4.191944266624078,261.6779927794844,48.93560816602188,21.724420144910084,27.790250469695195,0.1999484731995886
14.1157024793388,24.98356890928264,1161.39703726769,19.748519801564253,20.9645804297521,2211.0010293933215,568.0,1116.0,1660.8122748202109,19.876723060699682,19.7684,0.0,88.0,250.6508830298946,381.4984280354282,282.54284258711914,250.701600074768,4.156368963991984,3.5,150.37545035957808,52.70854350113649,32.46144064063559,17.25,0.32850000000000096
15.835124928288414,26.889211593863955,1128.910153753888,21.48931832602014,20.095451154784314,2256.2055898975536,576.8021203059686,1130.403469591585,1689.6080957136983,22.683810323285694,23.723032614920683,0.0,83.19884346947165,246.9620334660122,353.53779191279403,283.05505167800357,230.65044435208395,8.220366501806415,3.524005759758943,174.403469591585,46.944196188954734,25.881839481400863,28.519381300823433,0.21233868505305037
14.1157024793388,26.74149428178745,1161.39703726769,20.99530926412878,20.9645804297521,2229.497461573589,568.0,1116.0,1656.7661802807775,23.73313379805711,19.7684,0.0,88.0,217.48536445908073,367.3678086074755,264.60085523892474,250.701600074768,6.295018824588146,3.5,158.46763943844527,56.48489840460789,32.143533212537235,17.25,0.32850000000000096
15.606656993620241,25.982767600684582,1133.2268422935415,20.79471229715241,20.210936543807147,2243.3259048842724,575.6325402250328,1128.4896112773263,1687.2853552614679,20.877805394683723,23.19756154964858,0.0,83.83679624089122,259.7762503105064,362.5038899543205,289.65410192268234,233.31473789929805,6.885657106524221,3.5208159989438412,168.2037533819135,46.30686717448885,26.87423479989949,27.021964379019188,0.2277735979393405
14.1157024793388,24.47971206819249,1161.39703726769,19.39116481372587,20.9645804297521,2205.699579152286,568.0,1116.0,1661.9719670604375,18.771398021046597,19.7684,0.0,88.0,260.1567890720814,385.5485483528058,287.68537776496885,250.701600074768,3.5433888114713614,3.5,148.05606587912507,51.62616407692507,32.55255931665339,17.25,0.32850000000000096
14.208195327285136,24.15401003701567,1159.6494711713372,19.181102682150403,20.91782738082895,2203.6257296565072,568.4734922331406,1116.774805472412,1664.5065661963565,17.983018306260355,19.981131451400394,0.0,87.74173150919601,268.0371280425413,387.48653354612713,292.08341132427915,249.62298876633741,3.2410506078373027,3.5012913412224997,147.3774319509546,50.39620216379697,32.27606192105445,17.856213540914908,0.3222513373474934
16.6859504132231,25.4628099173554,684.7521146415162,21.07438016528925,19.3578407190083,2472.0,623.0,1253.0,1854.0,30.524175265961233,30.0,60.0,56.83145051595768,338.09131789180964,175.6260582951639,88.24514296127843,82.78959549326429,6.7694758990284125,3.352641206284855,116.50564845212698,54.02490585913119,20.7340525686613,20.401216297296084,0.18168756589406065
16.6859504132231,25.4628099173554,716.14351606369,21.07438016528925,19.3578407190083,2471.9760995283136,622.9760995283137,1253.0,1853.9521990566275,100.0,30.0,58.565971698827745,61.023900471686204,341.22229824004603,182.406313896179,94.5494689941406,98.51441960004937,6.69999980926514,3.03999996185303,104.28680566023445,54.258030487409044,20.1666666666667,20.810022193382892,0.18689372114768596
16.6859504132231,25.4628099173554,715.3197495788424,21.07438016528925,19.3578407190083,2472.0,623.0,1253.0,1854.0,98.1768301722708,30.0,60.0,60.89060981033625,340.746872152451,182.22838786963115,94.38403221017607,97.96045734658458,6.70182298604771,3.0482042269471665,104.32817056899125,54.227863823850114,20.181555886926485,20.77330589928079,0.18653600616234642
17.232999189391677,25.97317855124576,772.7415387947314,21.60308887031872,18.704133164101403,1898.8396195250652,510.4198097625326,998.291208484932,1451.9364416053318,18.383571639393626,20.48615660432829,0.0,52.27420552006665,158.42965000348048,181.5242773839979,215.15334146935348,202.6005952155169,12.54183204135595,3.613547668175713,156.17738343980005,44.56639565465449,26.19244877586449,28.064831436258878,0.2613679463581451
17.182649699006713,26.344341270564207,776.6387419189672,21.76349548478546,18.850872915944354,1897.4065731044552,502.98562663145464,981.2841892946001,1434.478439947182,25.89274903148405,17.888474515742026,0.0,52.29856266314547,163.84896693294215,170.52341769897717,228.98172837264448,191.90822643953405,13.019055068499018,3.450862402661029,156.1043120105636,44.13896640563396,28.35228629221401,27.7364545690922,0.2632277885125211
